"AlioshaPopovich"	"Anecdote1"	"Anecdote2"	"Anecdote3"	"Anecdote4"	"Anekdot1"	"ArmlessMaiden"	"ArrantFool"	"BabaJagaBraveYouth"	"BabaJaga_"	"BabaJaga"	"BadWife"	"BaldakBorisevich"	"Barter"	"BearAndCock"	"BearDogCat"	"BeastsPit"	"BeggarsPlan"	"Berenushka"	"BladderStrawShoe"	"BoldKnightApplesLife"	"BraveLaborer"	"BukhtanBukhtanovich"	"CastleOfTheFly"	"CatCockFox"	"CheaterCheated"	"CleverAnswers"	"CockHandMill"	"CraneHeron"	"CrossPledgedSecurity"	"CrystalMountain"	"DaniloLuckless"	"DaughterStepdaughter"	"DawnEveningMidnight"	"Daydreamer"	"DeadBody"	"DeathClock"	"DeathMiser"	"DevilPotter"	"DividingGoose"	"DogWoodpecker"	"ElenaWise"	"EmelyaSimpleton"	"EnchantedPrincess"	"EnchantedRing"	"FatherNicholasThief"	"FeatherFinestBrightFalcon"	"FiddlerInHell"	"FirebirdPrincessVasilisa"	"FomaBerennikov"	"FomaErema"	"FoolishGerman"	"FoolishWolf"	"FootlessChampion"	"FoxConfessor"	"FoxLobster"	"FoxMidwife"	"FoxMourner"	"FoxPhysician"	"FoxWoodcock"	"FoxWoodpecker"	"FrogPrincess"	"FrolkaStayAtHome"	"GoatComesBack"	"GoatSheddingOneSide"	"GoINotWhither"	"GoldenBristledPig"	"GoldenSlipper"	"Goldfish"	"GoodAdvice"	"GrumblingOldWoman"	"HenCock"	"Horns"	"HowAHusbandWeanedHisWife"	"HusbandWife"	"IfYouDontLikeItDontListen"	"IlyaMurometsDragon"	"IndiscreetWife"	"IvanCowsSon"	"IvanFirebirdGrayWolf"	"IvankoBearsSon"	"IvanPeasantsSon"	"IvanSImpleton"	"IvanushkoLittleFool"	"JackFrost"	"Jester"	"JustReward"	"KingBear"	"KnowNot"	"KoshchejBesmertnyj"	"LazyMaiden"	"LittleSisterFoxWolf"	"Lutonjushka"	"MagicBox"	"MagicShirt"	"MagicSwanGeese"	"Magic"	"MaidenTsar"	"ManWhoDidNotKnowFear"	"MarcoRichVasilijLuckless"	"MariaMorevna"	"MarvelousMarvel"	"Mayoress"	"MerchantsDaughterMaidservant"	"MerchantsDaughterSlanderer"	"MilkWildBeasts"	"MiraculousPipe"	"Miser"	"Misery"	"NikitaTanner"	"NoblemanPeasant"	"Nodey"	"OldFavorsSoonForgotten"	"OldWomanRanAway"	"OneEyedEvil"	"PeasantBearFox"	"PeasantCorpse"	"PikeLongTeeth"	"PoorWretch"	"Potter"	"PreciousHide"	"PriestsLaborer"	"PrinceDanilaGovorila"	"PrinceIvanBelyjPoljanin"	"PrinceIvanPrincessMartha"	"PrincessSolveRiddles"	"QuarrelsomeDemjan"	"RamCatTwelveWolves"	"RamWhoLostHalfHisSkin"	"RavenLobster"	"Riddles"	"RightWrong"	"Robbers"	"Salt"	"SeaKingVasilisaWise"	"SecretBall"	"SelfPlayingGusla"	"SheepFoxWolf"	"ShemjakaJudge"	"SingingTreeTalkingBird"	"SisterAljonushkaBrotherIvanushka"	"SnottyGoat"	"SnowWhiteFox"	"SoldierAndKing"	"SoldiersRiddle"	"Sorcoress"	"SpeedyMessenger"	"Spider"	"StubbornWife"	"SunMoonRaven"	"TamingOfTheShrew"	"Tereshichka"	"ThreeKingdomsCopperSilverGolden"	"ThreeKingdoms"	"ThreePennies"	"Treasure-Trove"	"TwoIvans"	"TwoKindsLuck"	"TwoOutOfTheSack"	"TwoRivers"	"VasilisaBeautiful"	"VasilisaPriestsDaughter"	"WhiteDuck"	"WickedSisters"	"WiseLittleGirl"	"WiseMaidenSevenRobbers"	"WiseWife"	"WolfGoat"	"Wolf"	"WomansWay"
"beyond the"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316455696202532	0	0.0701508242721852	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0.120048019207683	0	0	0	0.145067698259188	0	0	0	0.197628458498024	0	0	0	0	0	0	0	0	0	0	0	0	0.0552486187845304	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0421585160202361	0	0	0	0	0	0	0	0	0.0216778668978972	0	0	0	0	0	0	0	0	0	0.115874855156431	0	0.0854457419538593	0	0	0	0.0713775874375446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121506682867558	0	0	0	0	0	0	0.035498757543486	0.106382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213857998289136	0	0	0	0	0	0	0	0	0	0	0	0	0
"but did"	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701508242721852	0	0	0	0	0	0	0	0	0	0.0995024875621891	0	0.136239782016349	0.0516262261228704	0	0	0	0	0	0	0	0	0.106496272630458	0.049825610363727	0	0	0.0389863547758285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0628930817610063	0	0	0	0	0	0	0.094876660341556	0.0415454923140839	0	0.0520291363163371	0	0	0	0.08058017727639	0	0.225479143179256	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0.115874855156431	0	0	0	0	0	0	0.0597728631201435	0	0	0	0.154083204930663	0	0	0.14903129657228	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035498757543486	0	0	0	0	0	0	0	0	0	0	0	0.0213949507916132	0.0648929266709929	0	0	0	0	0	0	0	0	0	0.0428816466552316	0	0	0.0316555872111428	0	0	0
"did the"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851581508515815	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0.136239782016349	0.0516262261228704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552486187845304	0.0711743772241993	0	0	0.031675641431739	0	0.132978723404255	0	0	0	0	0	0	0	0	0	0.342465753424658	0	0	0.0823723228995058	0	0	0	0.112739571589628	0.0480076812289966	0	0	0	0	0	0.0686813186813187	0	0	0	0	0	0	0	0	0	0	0.383141762452107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111482720178372	0	0.337837837837838	0	0	0	0	0	0.0934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277392510402219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0	0	0	0	0.0633111744222855	0	0	0
"ground and"	0.0766283524904215	0	0	0	0	0	0	0	0	0	0.281954887218045	0	0.040290088638195	0	0	0.0978473581213307	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360144057623049	0.0500751126690035	0	0.049825610363727	0	0	0	0.110132158590308	0	0	0	0	0	0	0.101112234580384	0	0	0	0.284495021337127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021079258010118	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0.0284819139846198	0	0	0.0553403431101273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459770114942529	0	0.0607533414337789	0.0554016620498615	0	0.116144018583043	0	0	0	0	0	0	0.0630517023959647	0	0.13869625520111	0	0	0	0	0	0	0	0.0648929266709929	0	0.0798084596967279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"had not"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143884892086331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249128051818635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106269925611052	0	0	0	0	0	0.094876660341556	0	0	0.017343045438779	0	0.0823723228995058	0	0	0	0.112739571589628	0	0	0.0463606861381548	0.0216778668978972	0.0296296296296296	0.164744645799012	0	0	0.0803858520900322	0	0.142857142857143	0.04995004995005	0	0	0.0356252226576416	0.0284819139846198	0	0	0	0	0.17931858936043	0	0	0.0518403317781234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380662352493338	0.0393236335037357	0	0	0.0934579439252336	0	0	0.208768267223382	0	0	0	0	0	0	0	0	0	0.035498757543486	0.106382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18348623853211	0	0	0	0.0370507595405706	0.0316555872111428	0	0	0
"his sister"	0	0	0	0	0	0	0.341963849535906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192030724915987	0	0.0927213722763097	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0.214132762312634	0.119545726240287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0	0	0	0	0	0	0	0	0	0	0	0.0277008310249307	0	0	0	0	0	0.106496272630458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"i help"	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120048019207683	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374181478016838	0	0.142247510668563	0	0	0	0	0	0	0	0	0.265957446808511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463606861381548	0	0.0592592592592593	0	0	0	0	0	0	0.04995004995005	0	0	0	0	0.125628140703518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380662352493338	0	0	0	0	0	0	0	0	0	0	0.0831024930747922	0.122399020807834	0	0	0	0	0	0	0.401606425702811	0.0630517023959647	0	0.13869625520111	0	0	0	0	0	0	0	0	0	0	0	0.106951871657754	0	0	0	0	0	0	0.0856164383561644	0	0.126622348844571	0	0	0
"in and"	0	0	0	0	0	0	0.0488519785051295	0	0.0967117988394584	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516262261228704	0	0	0	0	0	0	0.120048019207683	0	0	0.049825610363727	0	0.25062656641604	0	0.110132158590308	0	0	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0	0	0	0	0.0158378207158695	0	0	0	0	0	0	0	0	0	0	0	0.171232876712329	0.017343045438779	0	0	0	0	0	0.112739571589628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0597728631201435	0.13986013986014	0	0	0	0.313971742543171	0	0	0	0	0	0	0	0	0.111482720178372	0	0	0.0562429696287964	0	0	0	0	0	0.275103163686382	0	0	0	0	0	0	0	0	0	0	0	0	0.319148936170213	0	0	0	0	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0	0.0836120401337793	0	0.0255950857435372	0	0	0	0	0	0	0.297176820208024	0	0
"jumped out"	0	0	0	0	0	0	0	0	0	0	0	0	0.040290088638195	0	0	0	0	0	0	0.029385836027035	0	0.180831826401447	0	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338491295938104	0	0	0	0.0658761528326746	0	0	0	0	0	0	0	0	0.169204737732657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206185567010309	0	0	0	0.0693721817551162	0	0.247116968698517	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0.160771704180064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164203612479475	0.0518403317781234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13869625520111	0.0811688311688312	0	0	0	0	0	0	0	0	0	0	0	0.0836120401337793	0	0	0	0	0	0	0	0	0	0	0
"little father"	0	0	0	0	0	0	0.146555935515388	0	0	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0.187265917602996	0	0	0	0	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171232876712329	0	0.0632377740303541	0	0	0	0	0	0	0	0	0	0	0	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0.383141762452107	0	0	0	0.13986013986014	0	0	0	0	0	0	0.260416666666667	0	0	0	0	0.119617224880383	0	0	0.337837837837838	0	0	0.0393236335037357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319148936170213	0.200803212851406	0	0	0	0	0.268096514745308	0	0	0	0	0	0	0	0	0	0	0.167224080267559	0	0.0255950857435372	0	0	0	0	0.0741015190811412	0	0	0	0
"made the"	0	0	0	0	0	0	0	0	0	0	0	0	0.08058017727639	0.851581508515815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516262261228704	0	0	0	0	0	0	0	0	0	0.0249128051818635	0.0483558994197292	0	0.0389863547758285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158378207158695	0.0219298245614035	0	0	0	0	0	0	0	0	0	0	0	0	0.021079258010118	0	0	0	0	0.112739571589628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459770114942529	0	0	0	0	0	0	0	0	0.035498757543486	0	0	0	0	0	0	0.268096514745308	0	0	0	0	0	0	0	0	0.0427715996578272	0	0	0	0.0255950857435372	0.275229357798165	0	0	0	0.111152278621712	0.0316555872111428	0	0	0
"maria morevna"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854457419538593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mind you"	0	1.08695652173913	0	0	0	0	0	0	0.290135396518375	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049825610363727	0	0	0	0	0	0	0	0	0.0778816199376947	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0.094876660341556	0	0	0.0346860908775581	0	0	0.0405350628293474	0	0	0	0.0480076812289966	0	0	0	0.0296296296296296	0	0	0	0	0	0	0.0999000999000999	0	0	0	0.0284819139846198	0	0	0.0553403431101273	0.0713775874375446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562429696287964	0	0	0	0.206185567010309	0	0	0	0	0	0.0593471810089021	0	0.0277008310249307	0.122399020807834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427899015832264	0	0	0	0.0213857998289136	0	0	0	0	0	0	0	0	0	0	0	0	0
"put him"	0	0	0	0	0	0	0	0	0.0967117988394584	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0.106496272630458	0.0249128051818635	0	0	0.116959064327485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552486187845304	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0.0346860908775581	0	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0.04995004995005	0	0	0.142500890630566	0	0	0	0.0553403431101273	0	0	0	0	0	0	0	0.130039011703511	0.14903129657228	0	0.140646976090014	0.164473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0607533414337789	0.0831024930747922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102774922918808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"said ah"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0.199004975124378	0.0488519785051295	0.136239782016349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0779727095516569	0.110132158590308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0.0520291363163371	0.0421585160202361	0	0	0	0	0	0	0	0.0463606861381548	0.0216778668978972	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0.0854457419538593	0	0	0	0	0	0	0	0.0518403317781234	0	0	0.0650195058517555	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	0	0	0	0	0	0	0.0277008310249307	0	0	0	0	0.0645577792123951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641573994867408	0	0	0	0	0	0	0	0	0	0.0316555872111428	0	0	0
"she would"	0	0	0	0	0	0	0	0.175131348511384	0	0	0	0	0	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0.110497237569061	0	0	0	0	0	0	0	0	0	0	0.109051254089422	0	0.412371134020619	0	0	0	0.0346860908775581	0.021079258010118	0.0823723228995058	0	0	0	0.225479143179256	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0.0356252226576416	0	0	0	0	0	0.0597728631201435	0	0	0	0.154083204930663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319148936170213	0	0	0	0	0	0	0	0	0	0.102774922918808	0	0	0	0	0.0427715996578272	0	0	0	0.0767852572306117	0	0	0	0	0	0	0.297176820208024	0	0
"sit on"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0.110132158590308	0.0658761528326746	0	0	0	0	0	0	0	0	0.169204737732657	0	0	0	0	0	0	0	0.0158378207158695	0.0657894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0.0843170320404722	0	0	0	0	0	0	0	0.0463606861381548	0	0	0	0.0686813186813187	0	0	0.0928505106778087	0	0.04995004995005	0	0	0	0.0284819139846198	0	0	0	0	0.0597728631201435	0	0	0	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0.0562429696287964	0	0	0	0	0	0	0	0	0	0	0.0607533414337789	0.0277008310249307	0	0	0	0	0	0	0	0	0	0	0	0	0.268096514745308	0	0	0.199203187250996	0	0	0.129785853341986	0	0	0	0	0	0	0.0511901714870745	0	0	0	0	0	0.0316555872111428	0	0	0
"the sun"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791139240506329	0.029385836027035	0	0	0	0	0	0	0.206611570247934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187090739008419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0	0	0	0.0421585160202361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854457419538593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070997515086972	0	0	0	0	0	0.0405844155844156	0	0	1.14613180515759	0	0	0	0	0	0	0	0	0	0	0.0511901714870745	0	0.0868809730668983	0.128644939965695	0	0	0.0316555872111428	0	0	0
"the town"	0	0	0	0	0	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0.0346860908775581	0.126475548060708	0	0	0	0	0	0.0480076812289966	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713775874375446	0	0	0	0.207361327112494	0	0	0	0	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0.0393236335037357	0	0	0	0	0	0	0	0	0	0	0.122399020807834	0	0	0.113507377979569	0.0645577792123951	0	0	0	0.0630517023959647	0	0	0	0	0	0	0	0	0	0	0	0	0.0213857998289136	0	0	0	0.0255950857435372	0	0	0.0428816466552316	0	0	0	0	0	0
"to all"	0.0766283524904215	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0.120870265914585	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0.162866449511401	0.187265917602996	0	0	0	0.0249128051818635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0.017343045438779	0.0421585160202361	0	0	0	0	0	0	0	0	0.086711467591589	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0630517023959647	0	0	0.0405844155844156	0.268096514745308	0	0	0.199203187250996	0	0	0	0	0	0	0	0	0	0.0511901714870745	0.275229357798165	0	0.0428816466552316	0	0	0	0	0	0
"was no"	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516262261228704	0	0	0	0	0	0	0	0	0	0	0.0483558994197292	0	0	0	0	0	0	0	0	0	0	0	0	0.169204737732657	0	0	0	0.0552486187845304	0	0	0	0	0.0219298245614035	0	0	0	0.625	0	0	0	0	0	0	0	0	0.0421585160202361	0	0	0.08058017727639	0	0	0	0	0	0.0216778668978972	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0.125628140703518	0	0.110680686220255	0	0	0	0	0	0	0	0	0	0	0.140646976090014	0	0	0.204918032786885	0.119617224880383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277008310249307	0	0	0	0	0	0	0	0	0.0630517023959647	0	0	0	0	0	0.143266475644699	0	0.205549845837616	0.0213949507916132	0.0648929266709929	0	0	0.0427715996578272	0	0	0	0.0255950857435372	0	0	0	0	0	0	0	0	0
"with all"	0	0	0	0	0	0	0	0	0	0	0	0	0.040290088638195	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0.0516262261228704	0.591715976331361	0	0	0	0	0	0.120048019207683	0	0	0	0.145067698259188	0	0	0	0	0.0843881856540084	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0	0.0711743772241993	0	0	0	0.0219298245614035	0	0	0	0	0	0	0	0	0	0.0415454923140839	0	0.017343045438779	0.0632377740303541	0	0	0	0	0	0	0	0.0463606861381548	0.0216778668978972	0	0	0	0	0	0	0	0	0	0	0.0712504453152832	0.0284819139846198	0	0	0	0	0	0	0	0.0518403317781234	0	0	0	0.14903129657228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934579439252336	0	0	0	0.0459770114942529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213949507916132	0	0	0	0	0.106951871657754	0	0	0	0	0	0	0	0	0.0316555872111428	0	0	0
"you get"	0	0	0	0	0	0	0	0	0	0	0.18796992481203	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0.0995024875621891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0483558994197292	0	0	0	0.131752305665349	0	0	0	0.0778816199376947	0	0	0	0	0	0	0	0	0	0.0711743772241993	0	0	0.031675641431739	0.131578947368421	0	0.0628930817610063	0	0	0	0	0	0	0	0	0	0	0	0	0.0810701256586948	0	0	0	0.0960153624579933	0	0	0	0	0	0	0	0	0.0928505106778087	0	0	0	0	0	0	0	0	0.110680686220255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887311446317657	0	0	0	0	0	0	0	0	0	0	0	0.0593471810089021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398406374501992	0	0	0	0	0	0	0	0	0	0.0255950857435372	0	0	0	0	0	0	0	0	0
"you he"	0	0	0	0	0	0	0	0	0	0	0	0.132100396301189	0	0	0	0.0978473581213307	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0.187265917602996	0	0.0500751126690035	0	0.0249128051818635	0	0	0.0389863547758285	0.110132158590308	0	0	0	0	0.0778816199376947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0.0415454923140839	0	0.017343045438779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163934426229508	0	0	0	0	0	0	0	0.113927655938479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111482720178372	0	0	0	0	0	0	0	0	0	0	0	0.0459770114942529	0.0593471810089021	0	0.0277008310249307	0	0.116144018583043	0	0	0	0.035498757543486	0	0	0	0	0	0	0	0	0	0	0	0	0.0648929266709929	0	0	0.0641573994867408	0.106951871657754	0	0	0	0	0	0	0	0	0.0316555872111428	0	0	0
"you won"	0	0	0	0	0	0	0	0	0.290135396518375	0	0	0	0	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0.153846153846154	0	0	0	0	0.0995024875621891	0	0	0	0	0	0	0	0.162866449511401	0.187265917602996	0	0	0	0	0	0	0	0.110132158590308	0	0	0	0	0	0	0	0	0.374181478016838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0.0830909846281678	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0.0686813186813187	0	0	0	0	0	0	0	0.0356252226576416	0	0	0	0	0	0	0	0	0.103680663556247	0	0	0	0	0	0.140646976090014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118694362017804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0798084596967279	0.0427715996578272	0	0	0	0	0	0	0	0	0.0370507595405706	0	0	0	0
